"date/time","branch"
12/10/2020 18:57:04,05071
12/10/2020 19:01:32,06030
12/10/2020 19:13:17,07830
12/10/2020 19:18:27,11878
12/10/2020 19:19:31,10449
12/10/2020 19:19:44,13615
12/10/2020 19:20:38,06506
12/10/2020 19:25:47,13825
12/10/2020 19:26:15,00558
12/10/2020 19:27:32,00310
12/10/2020 19:38:51,05071
12/10/2020 19:44:17,13138
12/10/2020 19:45:59,01353
12/10/2020 19:48:16,08430
12/10/2020 19:52:20,06665
12/10/2020 19:58:30,13726
12/10/2020 20:02:43,04141
12/10/2020 20:04:03,03079
12/10/2020 20:04:07,01507
12/10/2020 20:05:13,03079
12/10/2020 20:27:46,14452
12/10/2020 20:33:05,14421
12/10/2020 20:33:45,09759
12/10/2020 20:34:17,13346
12/10/2020 20:34:50,10372
12/10/2020 20:50:29,14967
12/10/2020 20:53:05,09879
12/10/2020 21:01:43,05632
12/10/2020 21:46:56,01141
12/10/2020 21:59:15,13016
12/10/2020 22:04:29,09932
11/10/2020 01:03:47,15679
11/10/2020 04:39:33,05225
11/10/2020 06:23:25,15641
11/10/2020 06:25:55,15641
11/10/2020 06:35:31,11562
11/10/2020 06:36:20,10544
11/10/2020 06:37:55,07665
11/10/2020 06:45:38,03702
11/10/2020 06:45:59,11970
11/10/2020 06:53:33,00562
11/10/2020 07:11:46,06790
11/10/2020 07:25:41,01499
11/10/2020 08:09:31,01499
11/10/2020 08:13:42,02163
11/10/2020 08:19:25,03194
11/10/2020 08:19:48,10820
11/10/2020 08:22:19,08123
11/10/2020 08:37:05,08951
11/10/2020 08:48:07,06570
11/10/2020 08:52:49,08759
11/10/2020 08:52:51,05551
11/10/2020 08:53:48,02380
11/10/2020 08:59:38,03802
11/10/2020 09:00:01,11657
11/10/2020 09:01:39,14995
11/10/2020 09:09:16,13696
11/10/2020 09:16:18,14995
11/10/2020 09:18:09,08123
11/10/2020 09:23:30,10814
11/10/2020 09:23:30,01530
11/10/2020 09:25:17,10088
11/10/2020 09:30:53,01731
11/10/2020 09:41:03,14490
11/10/2020 09:46:39,04577
11/10/2020 09:53:36,07820
11/10/2020 10:02:38,05559
11/10/2020 10:16:57,04234
11/10/2020 10:23:16,04010
11/10/2020 10:39:17,05018
11/10/2020 10:39:44,14690
11/10/2020 10:42:54,05575
11/10/2020 11:02:52,03350
11/10/2020 11:04:23,10156
11/10/2020 11:21:18,08830
11/10/2020 11:26:11,06410
11/10/2020 11:49:52,07945
11/10/2020 11:53:45,09858
11/10/2020 12:02:53,03875
11/10/2020 12:04:32,04824
11/10/2020 12:05:55,15855
11/10/2020 12:25:50,15370
11/10/2020 12:26:12,09378
11/10/2020 12:26:52,01802
11/10/2020 12:32:29,03892
11/10/2020 12:34:12,08127
11/10/2020 12:39:59,13633
11/10/2020 12:43:44,08895
11/10/2020 13:08:45,09234
11/10/2020 13:16:04,10109
11/10/2020 13:20:12,05069
11/10/2020 13:23:05,10761
11/10/2020 13:24:39,06206
11/10/2020 13:27:28,05230
11/10/2020 13:35:06,04942
11/10/2020 13:47:45,05271
11/10/2020 13:52:24,15415
11/10/2020 13:54:07,11740
11/10/2020 14:01:42,14723
11/10/2020 14:03:18,03476
11/10/2020 14:10:39,00842
11/10/2020 14:14:03,14910
11/10/2020 14:14:11,06410
11/10/2020 14:22:58,10432
11/10/2020 14:24:00,13453
11/10/2020 14:29:04,05767
11/10/2020 14:31:48,10432
11/10/2020 14:33:42,04276
11/10/2020 14:37:37,02200
11/10/2020 14:44:03,09427
11/10/2020 14:45:11,04268
11/10/2020 14:46:11,13753
11/10/2020 14:50:03,15529
11/10/2020 14:55:30,10809
11/10/2020 14:57:09,15883
11/10/2020 14:57:24,13536
11/10/2020 15:00:24,10664
11/10/2020 15:03:52,05228
11/10/2020 15:05:08,05518
11/10/2020 15:05:58,11975
11/10/2020 15:07:11,12160
11/10/2020 15:07:38,13598
11/10/2020 15:13:58,07905
11/10/2020 15:15:28,05889
11/10/2020 15:23:44,06479
11/10/2020 15:25:17,03224
11/10/2020 15:26:44,11945
11/10/2020 15:27:05,06904
11/10/2020 15:38:14,06867
11/10/2020 15:42:26,01032
11/10/2020 15:49:51,15958
11/10/2020 15:51:22,14079
11/10/2020 15:52:49,11248
11/10/2020 15:57:30,15711
11/10/2020 15:58:14,14276
11/10/2020 16:04:25,15106
11/10/2020 16:13:45,09858
11/10/2020 16:16:55,11047
11/10/2020 16:18:09,05601
11/10/2020 16:19:33,15854
11/10/2020 16:24:03,07600
11/10/2020 16:24:42,00738
11/10/2020 16:26:04,05154
11/10/2020 16:27:23,01935
11/10/2020 16:33:37,15550
11/10/2020 16:34:33,08099
11/10/2020 16:39:50,07979
11/10/2020 16:51:15,10789
11/10/2020 16:52:10,13453
11/10/2020 16:54:52,15501
11/10/2020 16:56:24,13087
11/10/2020 17:06:27,15550
11/10/2020 17:07:28,02750
11/10/2020 17:08:47,15421
11/10/2020 17:17:41,07600
11/10/2020 17:18:25,15641
11/10/2020 17:21:08,00773
11/10/2020 17:49:12,01562
11/10/2020 17:50:12,06406
11/10/2020 17:51:24,15048
11/10/2020 17:53:37,03574
11/10/2020 17:55:19,15959
11/10/2020 17:56:54,06612
11/10/2020 18:02:58,12154
11/10/2020 18:05:24,05934
11/10/2020 18:12:59,00349
11/10/2020 18:16:01,14962
11/10/2020 18:17:29,14962
11/10/2020 18:22:54,06085
11/10/2020 18:25:01,14907
11/10/2020 18:25:09,04847
11/10/2020 18:27:52,04824
11/10/2020 18:41:49,14418
11/10/2020 18:47:50,13177
11/10/2020 18:57:53,11060
11/10/2020 19:01:11,10528
11/10/2020 19:02:41,13174
11/10/2020 19:04:33,03579
11/10/2020 19:06:08,05317
11/10/2020 19:10:37,15550
11/10/2020 19:12:26,09015
11/10/2020 19:16:01,06637
11/10/2020 19:16:31,10589
11/10/2020 19:16:34,08351
11/10/2020 19:26:53,03178
11/10/2020 19:27:43,08493
11/10/2020 19:42:46,11640
11/10/2020 19:42:51,06268
11/10/2020 19:46:44,00033
11/10/2020 19:47:15,06086
11/10/2020 19:50:31,07225
11/10/2020 19:53:59,15883
11/10/2020 19:58:27,05489
11/10/2020 20:04:59,13192
11/10/2020 20:08:10,06323
11/10/2020 20:16:45,03648
11/10/2020 20:16:48,10199
11/10/2020 20:17:57,04662
11/10/2020 20:18:56,00267
11/10/2020 20:20:32,07644
11/10/2020 20:20:39,05092
11/10/2020 20:26:15,11786
11/10/2020 20:27:06,14924
11/10/2020 20:28:55,14924
11/10/2020 20:39:40,07191
11/10/2020 20:39:57,03835
11/10/2020 20:43:37,15141
11/10/2020 20:47:22,13173
11/10/2020 20:51:31,01363
11/10/2020 20:56:06,05933
11/10/2020 20:57:45,05933
11/10/2020 20:59:35,00522
11/10/2020 21:42:00,03602
11/10/2020 21:53:39,02306
11/10/2020 22:02:55,07087
11/10/2020 22:08:11,08566
10/10/2020 06:04:57,08134
10/10/2020 06:39:46,06829
10/10/2020 06:54:27,04735
10/10/2020 06:59:47,01832
10/10/2020 07:57:01,02330
10/10/2020 08:02:43,03810
10/10/2020 08:09:36,07674
10/10/2020 08:24:52,15469
10/10/2020 08:26:28,13656
10/10/2020 08:41:10,04457
10/10/2020 08:52:13,14249
10/10/2020 09:15:46,15262
10/10/2020 09:16:39,16045
10/10/2020 09:16:59,14315
10/10/2020 09:36:48,04078
10/10/2020 09:43:24,16032
10/10/2020 09:49:27,04611
10/10/2020 09:50:36,06220
10/10/2020 09:52:28,08318
10/10/2020 09:53:23,08792
10/10/2020 09:55:04,14560
10/10/2020 09:57:46,08249
10/10/2020 09:59:21,09693
10/10/2020 10:04:59,05154
10/10/2020 10:06:42,05556
10/10/2020 10:13:32,08372
10/10/2020 10:14:12,13205
10/10/2020 10:15:10,01280
10/10/2020 10:27:53,05891
10/10/2020 10:41:16,02406
10/10/2020 10:49:45,10515
10/10/2020 10:56:35,09658
10/10/2020 10:57:05,03443
10/10/2020 11:02:11,00010
10/10/2020 11:04:52,00571
10/10/2020 11:05:31,05486
10/10/2020 11:09:39,10682
10/10/2020 11:12:03,08764
10/10/2020 11:12:38,14849
10/10/2020 11:18:11,14318
10/10/2020 11:24:57,13086
10/10/2020 11:27:51,16066
10/10/2020 11:30:30,03757
10/10/2020 11:38:10,02204
10/10/2020 11:38:17,12009
10/10/2020 11:46:09,11434
10/10/2020 11:49:26,01887
10/10/2020 11:52:37,15267
10/10/2020 12:01:31,11667
10/10/2020 12:01:34,11623
10/10/2020 12:06:28,08278
10/10/2020 12:08:56,10448
10/10/2020 12:19:55,06956
10/10/2020 12:20:04,09175
10/10/2020 12:21:37,01978
10/10/2020 12:27:33,11268
10/10/2020 12:29:05,11880
10/10/2020 12:35:18,14650
10/10/2020 12:35:37,04562
10/10/2020 12:35:47,07853
10/10/2020 12:40:35,11354
10/10/2020 12:41:19,15388
10/10/2020 12:49:10,13950
10/10/2020 12:58:19,07297
10/10/2020 12:59:51,08217
10/10/2020 13:00:24,02216
10/10/2020 13:12:52,10521
10/10/2020 13:16:49,08742
10/10/2020 13:16:56,13612
10/10/2020 13:31:37,11821
10/10/2020 13:43:27,01353
10/10/2020 13:50:11,00202
10/10/2020 13:57:39,15824
10/10/2020 14:02:50,15959
10/10/2020 14:07:01,05853
10/10/2020 14:12:57,11006
10/10/2020 14:23:35,09435
10/10/2020 14:28:23,04835
10/10/2020 14:29:53,00082
10/10/2020 14:33:40,06466
10/10/2020 14:35:12,01911
10/10/2020 14:39:30,01246
10/10/2020 16:30:05,06898
10/10/2020 16:33:22,11988
10/10/2020 16:37:08,08709
10/10/2020 16:42:30,11654
10/10/2020 16:44:14,14118
10/10/2020 16:44:53,09540
10/10/2020 16:48:47,05148
10/10/2020 16:51:37,05667
10/10/2020 16:52:51,14990
10/10/2020 16:53:34,02487
10/10/2020 17:01:35,04560
10/10/2020 17:04:26,10309
10/10/2020 17:07:47,03749
10/10/2020 17:12:15,10023
10/10/2020 17:12:43,11788
10/10/2020 17:15:28,10214
10/10/2020 17:15:55,11463
10/10/2020 17:17:02,16036
10/10/2020 17:23:02,11141
10/10/2020 17:32:06,13564
10/10/2020 17:33:56,06137
10/10/2020 17:52:14,03597
10/10/2020 17:53:14,11462
10/10/2020 17:55:57,05450
10/10/2020 18:00:03,02487
10/10/2020 18:01:20,03050
10/10/2020 18:03:00,00624
10/10/2020 18:18:13,15617
10/10/2020 18:24:36,06156
10/10/2020 18:25:55,15368
10/10/2020 18:28:19,05218
10/10/2020 18:37:06,07589
10/10/2020 18:37:12,11891
10/10/2020 18:41:30,05083
10/10/2020 18:43:58,02938
10/10/2020 18:48:39,06384
10/10/2020 18:50:52,03030
10/10/2020 19:12:55,00165
10/10/2020 19:13:13,15916
10/10/2020 19:13:37,06078
10/10/2020 19:19:56,14651
10/10/2020 19:41:00,06505
10/10/2020 19:56:04,09441
10/10/2020 19:58:50,08460
10/10/2020 20:01:02,08364
10/10/2020 20:08:13,05103
10/10/2020 20:09:57,11447
10/10/2020 20:25:27,13573
10/10/2020 20:26:13,03584
10/10/2020 20:36:39,01592
10/10/2020 20:38:41,08091
10/10/2020 20:46:07,00604
10/10/2020 20:49:52,10291
10/10/2020 20:51:39,11431
10/10/2020 20:53:43,05157
10/10/2020 21:11:51,07599
10/10/2020 21:18:49,05950
10/10/2020 21:32:13,13668
10/10/2020 21:32:48,02511
10/10/2020 21:33:53,08932
10/10/2020 21:58:40,07041
10/10/2020 22:19:53,10208
10/10/2020 22:25:07,07687
10/10/2020 22:42:47,06961
08/10/2020 23:31:13,11680
09/10/2020 06:21:20,07008
09/10/2020 07:10:04,04692
09/10/2020 07:54:14,09078
09/10/2020 07:58:07,07684
09/10/2020 08:23:36,14797
09/10/2020 08:52:36,00983
09/10/2020 09:00:15,13784
09/10/2020 09:08:59,04956
09/10/2020 09:11:58,08792
09/10/2020 09:21:38,04150
09/10/2020 09:24:17,06623
09/10/2020 09:30:36,06006
09/10/2020 09:45:30,02103
09/10/2020 09:57:01,10346
09/10/2020 09:57:26,15708
09/10/2020 09:57:47,10134
09/10/2020 10:01:55,04216
09/10/2020 10:02:13,06207
09/10/2020 10:03:43,08062
09/10/2020 10:12:36,12053
09/10/2020 10:13:40,05559
09/10/2020 10:21:11,10316
09/10/2020 10:39:05,05710
09/10/2020 10:41:08,00185
09/10/2020 10:44:48,01795
09/10/2020 10:49:08,13668
09/10/2020 10:53:54,04216
09/10/2020 11:00:44,08764
09/10/2020 11:02:08,01446
09/10/2020 11:10:48,06039
09/10/2020 11:18:02,04064
09/10/2020 11:19:53,15518
09/10/2020 11:24:59,07215
09/10/2020 11:30:32,09024
09/10/2020 11:39:39,07455
09/10/2020 11:39:42,04913
09/10/2020 11:43:57,11488
09/10/2020 11:50:05,14273
09/10/2020 11:55:32,10980
09/10/2020 12:09:24,06323
09/10/2020 12:13:33,01879
09/10/2020 12:26:38,03435
09/10/2020 12:31:26,12035
09/10/2020 12:32:07,03435
09/10/2020 12:32:37,09616
09/10/2020 12:34:52,00769
09/10/2020 12:40:26,13532
09/10/2020 12:45:03,11899
09/10/2020 12:52:00,09327
09/10/2020 12:53:56,02474
09/10/2020 13:03:33,06382
09/10/2020 13:05:13,13470
09/10/2020 13:07:09,11468
09/10/2020 13:13:47,04048
09/10/2020 13:14:48,14132
09/10/2020 13:19:42,11161
09/10/2020 13:20:58,02453
09/10/2020 13:34:12,13899
09/10/2020 13:42:15,10591
09/10/2020 13:45:57,13887
09/10/2020 14:00:23,14427
09/10/2020 14:01:08,14281
09/10/2020 14:04:34,05197
09/10/2020 14:12:02,02531
09/10/2020 14:15:00,03447
09/10/2020 14:20:13,07133
09/10/2020 14:30:13,13432
09/10/2020 14:31:43,13432
09/10/2020 14:37:33,15760
09/10/2020 14:39:12,04479
09/10/2020 14:50:19,09538
09/10/2020 14:52:44,10577
09/10/2020 15:03:07,07133
09/10/2020 15:03:50,11695
09/10/2020 15:06:56,06176
09/10/2020 15:14:06,08816
09/10/2020 15:18:49,10716
09/10/2020 15:20:33,09078
09/10/2020 15:30:45,04853
09/10/2020 15:35:45,13663
09/10/2020 15:35:52,10198
09/10/2020 15:40:11,13747
09/10/2020 15:43:05,14312
09/10/2020 15:46:40,02170
09/10/2020 15:48:49,04192
09/10/2020 15:49:24,15299
09/10/2020 15:50:46,02335
09/10/2020 15:57:31,08129
09/10/2020 16:02:32,03587
09/10/2020 16:07:42,14353
09/10/2020 16:09:55,10911
09/10/2020 16:12:04,14328
09/10/2020 16:19:12,10302
09/10/2020 16:20:14,09199
09/10/2020 16:21:26,09734
09/10/2020 16:31:22,02747
09/10/2020 16:31:40,13957
09/10/2020 16:36:33,00244
09/10/2020 16:39:22,03378
09/10/2020 16:39:56,08925
09/10/2020 16:44:42,08904
09/10/2020 16:45:18,06152
09/10/2020 16:49:48,05578
09/10/2020 16:50:49,14216
09/10/2020 16:58:54,03874
09/10/2020 16:58:56,15854
09/10/2020 17:07:15,05460
09/10/2020 17:08:34,05460
09/10/2020 17:08:52,15614
09/10/2020 17:11:17,05652
09/10/2020 17:17:15,13027
09/10/2020 17:19:29,08974
09/10/2020 17:22:28,04150
09/10/2020 17:24:36,08648
09/10/2020 17:27:13,13614
09/10/2020 17:34:06,12127
09/10/2020 17:36:02,13528
09/10/2020 17:37:01,05468
09/10/2020 17:37:03,11935
09/10/2020 17:37:34,07793
09/10/2020 17:41:14,15085
09/10/2020 17:41:31,02748
09/10/2020 17:42:18,03055
09/10/2020 17:42:40,15284
09/10/2020 17:49:12,07225
09/10/2020 17:50:13,15956
09/10/2020 17:51:58,07250
09/10/2020 17:52:03,04067
09/10/2020 17:58:17,14847
09/10/2020 17:59:07,05414
09/10/2020 17:59:58,00065
09/10/2020 18:00:30,07225
09/10/2020 18:01:40,11004
09/10/2020 18:03:04,15311
09/10/2020 18:04:25,07875
09/10/2020 18:06:49,15604
09/10/2020 18:13:12,10587
09/10/2020 18:13:53,07386
09/10/2020 18:21:08,08095
09/10/2020 18:22:45,05448
09/10/2020 18:30:15,00932
09/10/2020 18:31:28,01056
09/10/2020 18:34:10,11008
09/10/2020 18:47:35,00717
09/10/2020 18:51:20,03328
09/10/2020 18:55:07,09830
09/10/2020 19:07:15,07084
09/10/2020 19:14:45,00914
09/10/2020 19:23:18,13045
09/10/2020 19:27:12,13531
09/10/2020 19:30:12,08292
09/10/2020 19:47:10,08556
09/10/2020 19:49:07,06863
09/10/2020 19:52:55,10193
09/10/2020 19:56:59,14530
09/10/2020 20:00:07,14793
09/10/2020 20:02:08,14645
09/10/2020 20:02:56,11965
09/10/2020 20:07:50,06864
09/10/2020 20:10:39,06864
09/10/2020 20:11:04,13573
09/10/2020 20:11:14,02192
09/10/2020 20:12:28,04612
09/10/2020 20:13:57,04612
09/10/2020 20:16:06,14910
09/10/2020 20:19:51,13730
09/10/2020 20:23:03,09078
09/10/2020 20:24:14,01222
09/10/2020 20:26:03,02009
09/10/2020 20:32:52,03205
09/10/2020 20:34:42,04543
09/10/2020 20:39:20,01935
09/10/2020 20:43:49,11962
09/10/2020 20:44:36,09015
09/10/2020 20:55:30,08545
09/10/2020 20:56:47,08052
09/10/2020 21:15:05,03663
09/10/2020 21:25:56,00736
09/10/2020 21:34:20,05843
09/10/2020 21:38:36,14067
09/10/2020 21:38:46,09922
09/10/2020 21:41:32,13640
07/10/2020 04:19:21,10229
07/10/2020 05:48:37,10296
07/10/2020 06:04:56,13681
07/10/2020 06:16:37,09955
07/10/2020 06:18:32,04806
07/10/2020 06:31:01,03591
07/10/2020 06:33:40,04631
07/10/2020 06:34:26,13681
07/10/2020 06:50:23,10274
07/10/2020 07:22:32,10275
07/10/2020 07:26:30,10327
07/10/2020 07:41:14,07289
07/10/2020 07:44:45,10424
07/10/2020 08:06:10,11699
07/10/2020 08:10:05,10593
07/10/2020 08:10:24,00894
07/10/2020 08:27:06,04751
07/10/2020 08:27:15,04554
07/10/2020 08:28:55,01195
07/10/2020 08:29:01,15886
07/10/2020 08:53:39,03189
07/10/2020 09:05:02,11448
07/10/2020 09:06:25,00735
07/10/2020 09:06:37,15403
07/10/2020 09:07:40,07315
07/10/2020 09:11:28,07191
07/10/2020 09:12:40,05650
07/10/2020 09:23:14,05607
07/10/2020 09:25:24,05641
07/10/2020 09:26:57,06864
07/10/2020 09:38:30,08581
07/10/2020 09:40:58,03929
07/10/2020 09:46:18,15888
07/10/2020 09:49:51,00959
07/10/2020 09:52:14,11789
07/10/2020 09:57:41,11635
07/10/2020 10:04:17,02407
07/10/2020 10:05:51,00810
07/10/2020 10:06:29,08788
07/10/2020 10:14:17,15309
07/10/2020 10:45:37,14435
07/10/2020 10:49:36,13575
07/10/2020 10:51:27,11696
07/10/2020 10:56:10,10783
07/10/2020 11:00:00,04447
07/10/2020 11:02:15,01154
07/10/2020 11:02:16,13064
07/10/2020 11:02:33,08111
07/10/2020 11:04:40,04953
07/10/2020 11:07:57,13846
07/10/2020 11:15:44,07333
07/10/2020 11:18:36,08485
07/10/2020 11:18:43,14498
07/10/2020 11:19:01,00929
07/10/2020 11:19:02,10237
07/10/2020 11:19:43,08701
07/10/2020 11:20:19,13296
07/10/2020 11:21:44,15786
07/10/2020 11:22:19,08146
07/10/2020 11:36:59,02242
07/10/2020 11:43:06,11201
07/10/2020 11:56:04,06193
07/10/2020 12:02:24,14733
07/10/2020 12:02:27,03416
07/10/2020 12:14:38,03822
07/10/2020 12:16:09,13617
07/10/2020 12:17:24,09750
07/10/2020 12:21:50,09819
07/10/2020 12:26:50,08739
07/10/2020 12:27:22,09128
07/10/2020 12:32:54,05796
07/10/2020 12:33:23,13772
07/10/2020 12:37:39,10865
07/10/2020 12:42:46,14306
07/10/2020 12:44:59,06731
07/10/2020 12:50:02,04074
07/10/2020 12:52:38,00248
07/10/2020 12:54:19,00248
07/10/2020 12:55:52,09922
07/10/2020 13:03:54,04620
07/10/2020 13:08:05,14525
07/10/2020 13:21:52,04886
07/10/2020 13:21:59,04607
07/10/2020 13:24:11,15968
07/10/2020 13:26:41,04731
07/10/2020 13:32:29,08709
07/10/2020 13:37:05,05414
07/10/2020 13:37:14,08031
07/10/2020 13:39:50,14608
07/10/2020 13:41:33,07269
07/10/2020 13:43:50,02658
07/10/2020 13:44:36,10751
07/10/2020 13:51:24,06851
07/10/2020 13:52:33,09002
07/10/2020 14:08:15,04699
07/10/2020 14:16:02,09035
07/10/2020 14:29:37,10885
07/10/2020 14:31:53,04541
07/10/2020 14:35:50,08966
07/10/2020 14:50:09,04712
07/10/2020 14:51:10,05886
07/10/2020 14:54:56,02707
07/10/2020 15:04:03,08646
07/10/2020 15:13:39,14501
07/10/2020 15:18:51,07434
07/10/2020 15:20:13,15550
07/10/2020 15:22:05,07844
07/10/2020 15:26:03,15831
07/10/2020 15:28:34,04559
07/10/2020 15:30:27,08764
07/10/2020 15:30:52,09280
07/10/2020 15:32:13,13588
07/10/2020 15:36:48,15025
07/10/2020 15:40:49,03815
07/10/2020 15:40:59,07872
07/10/2020 15:41:04,15261
07/10/2020 15:42:18,11739
07/10/2020 15:43:31,07416
07/10/2020 15:44:43,09798
07/10/2020 15:45:28,00232
07/10/2020 15:46:07,04968
07/10/2020 15:47:40,02530
07/10/2020 15:48:05,10270
07/10/2020 15:55:57,11355
07/10/2020 15:55:57,14739
07/10/2020 15:59:59,11376
07/10/2020 16:09:11,08837
07/10/2020 16:22:29,15536
07/10/2020 16:25:28,10103
07/10/2020 16:38:15,15375
07/10/2020 16:39:17,11696
07/10/2020 16:42:50,14650
07/10/2020 16:44:08,01349
07/10/2020 16:44:59,07217
07/10/2020 16:59:09,09883
07/10/2020 17:03:55,01154
07/10/2020 17:05:17,09570
07/10/2020 17:07:32,10309
07/10/2020 17:13:31,06238
07/10/2020 17:13:44,10334
07/10/2020 17:14:34,01337
07/10/2020 17:22:46,15307
07/10/2020 17:23:28,14557
07/10/2020 17:24:29,14126
07/10/2020 17:28:17,13195
07/10/2020 17:28:24,09815
07/10/2020 17:29:02,11004
07/10/2020 17:32:42,04677
07/10/2020 17:33:41,00045
07/10/2020 17:34:15,07298
07/10/2020 17:34:31,11004
07/10/2020 17:36:14,09027
07/10/2020 17:36:47,05147
07/10/2020 17:37:36,09134
07/10/2020 17:41:16,14306
07/10/2020 17:42:06,13192
07/10/2020 17:42:39,14454
07/10/2020 17:44:36,03416
07/10/2020 17:52:32,14149
07/10/2020 17:54:43,10306
07/10/2020 18:04:42,02051
07/10/2020 18:08:58,04570
07/10/2020 18:14:26,15870
07/10/2020 18:15:42,07137
07/10/2020 18:25:37,07485
07/10/2020 18:27:05,01594
07/10/2020 18:31:56,13590
07/10/2020 18:33:19,07818
07/10/2020 18:33:44,08804
07/10/2020 18:41:17,05073
07/10/2020 18:47:24,02535
07/10/2020 18:48:54,11224
07/10/2020 18:52:10,14286
07/10/2020 18:52:51,14286
07/10/2020 19:00:26,00901
07/10/2020 19:00:38,09716
07/10/2020 19:03:12,09562
07/10/2020 19:06:46,08008
07/10/2020 19:07:49,08292
07/10/2020 19:09:21,09940
07/10/2020 19:11:07,05073
07/10/2020 19:12:03,01473
07/10/2020 19:13:05,14079
07/10/2020 19:14:08,01041
07/10/2020 19:21:27,11974
07/10/2020 19:22:38,15641
07/10/2020 19:24:23,14452
07/10/2020 19:32:52,00738
07/10/2020 19:34:16,14301
07/10/2020 19:36:26,05515
07/10/2020 19:41:12,14378
07/10/2020 19:45:57,15861
07/10/2020 19:46:44,01641
07/10/2020 19:49:12,08178
07/10/2020 19:55:23,06172
07/10/2020 19:55:58,05204
07/10/2020 19:58:27,10241
07/10/2020 20:00:28,14199
07/10/2020 20:02:21,11310
07/10/2020 20:03:40,11310
07/10/2020 20:06:08,11490
07/10/2020 20:10:48,14593
07/10/2020 20:12:10,05945
07/10/2020 20:13:26,11974
07/10/2020 20:17:47,08784
07/10/2020 20:19:56,00791
07/10/2020 20:20:00,15251
07/10/2020 20:24:13,00431
07/10/2020 20:27:17,00198
07/10/2020 20:29:05,10710
07/10/2020 20:30:14,04482
07/10/2020 20:31:03,01262
07/10/2020 20:38:26,04636
07/10/2020 20:48:06,05798
07/10/2020 20:55:09,03797
07/10/2020 21:06:50,13978
07/10/2020 21:13:56,09913
07/10/2020 21:14:39,10836
07/10/2020 21:16:58,11981
07/10/2020 21:25:15,06296
07/10/2020 21:39:37,13518
07/10/2020 21:42:40,12191
07/10/2020 21:55:26,04875
07/10/2020 21:59:53,05493
07/10/2020 22:04:46,12072
07/10/2020 22:28:55,05141
05/10/2020 23:15:02,14313
05/10/2020 23:51:37,11071
06/10/2020 02:59:39,09684
06/10/2020 04:07:52,00964
06/10/2020 06:07:31,07665
06/10/2020 06:25:05,04108
06/10/2020 06:37:21,13970
06/10/2020 06:44:24,07301
06/10/2020 06:48:53,14143
06/10/2020 07:23:10,06949
06/10/2020 07:29:05,05412
06/10/2020 07:31:45,05125
06/10/2020 07:39:59,14186
06/10/2020 07:44:51,08463
06/10/2020 07:49:49,01111
06/10/2020 07:51:02,07106
06/10/2020 08:11:23,13547
06/10/2020 08:13:21,03524
06/10/2020 08:16:00,06949
06/10/2020 08:24:42,00979
06/10/2020 08:25:47,13109
06/10/2020 08:26:59,04716
06/10/2020 08:27:46,11615
06/10/2020 08:34:01,09405
06/10/2020 08:36:54,06864
06/10/2020 08:37:45,08677
06/10/2020 08:40:27,15817
06/10/2020 08:46:24,13348
06/10/2020 08:47:01,03690
06/10/2020 09:08:13,08004
06/10/2020 09:09:43,14831
06/10/2020 09:10:52,10865
06/10/2020 09:13:44,02461
06/10/2020 09:16:57,03044
06/10/2020 09:21:03,05535
06/10/2020 09:21:44,13666
06/10/2020 09:30:55,10320
06/10/2020 09:37:13,13021
06/10/2020 09:43:47,01139
06/10/2020 09:45:55,03851
06/10/2020 10:08:31,14418
06/10/2020 10:09:08,08932
06/10/2020 10:17:47,13890
06/10/2020 10:37:11,11593
06/10/2020 10:44:05,07213
06/10/2020 10:44:08,13979
06/10/2020 10:44:13,15439
06/10/2020 10:45:01,08792
06/10/2020 10:47:57,06310
06/10/2020 10:56:03,11935
06/10/2020 10:59:02,07876
06/10/2020 10:59:08,04836
06/10/2020 10:59:28,08031
06/10/2020 11:10:19,06536
06/10/2020 11:15:04,01774
06/10/2020 11:21:19,11640
06/10/2020 11:23:36,11120
06/10/2020 11:33:52,14528
06/10/2020 11:34:40,07260
06/10/2020 11:57:00,02743
06/10/2020 12:02:01,11593
06/10/2020 12:03:25,01209
06/10/2020 12:03:59,09058
06/10/2020 12:12:31,06049
06/10/2020 12:16:05,07661
06/10/2020 12:25:46,13070
06/10/2020 12:31:40,10648
06/10/2020 12:31:51,15178
06/10/2020 12:35:48,01528
06/10/2020 12:38:50,05073
06/10/2020 12:45:51,10029
06/10/2020 12:49:33,10911
06/10/2020 12:53:56,12009
06/10/2020 12:54:40,14451
06/10/2020 12:56:40,12049
06/10/2020 13:00:54,00781
06/10/2020 13:01:08,08664
06/10/2020 13:23:56,07600
06/10/2020 13:24:51,13213
06/10/2020 13:24:59,12104
06/10/2020 13:28:24,15463
06/10/2020 13:30:01,06614
06/10/2020 13:30:06,01282
06/10/2020 13:35:26,05343
06/10/2020 13:36:36,10842
06/10/2020 13:40:43,05677
06/10/2020 13:54:14,13779
06/10/2020 13:59:38,10682
06/10/2020 14:06:47,15774
06/10/2020 14:11:38,12005
06/10/2020 14:11:58,15364
06/10/2020 14:13:37,15364
06/10/2020 14:19:17,03718
06/10/2020 14:20:06,14786
06/10/2020 14:24:10,03659
06/10/2020 14:25:08,00666
06/10/2020 14:26:21,03967
06/10/2020 14:32:13,05545
06/10/2020 14:35:17,01014
06/10/2020 14:39:12,06864
06/10/2020 14:39:37,06868
06/10/2020 14:42:52,14856
06/10/2020 14:44:35,03851
